comp_id,العام,الفترة,المبيعات,تكاليف المبيعات,اجمالي الدخل,دخل العمليات,صافي الدخل,ربح السهم الصافي,عدد الأسهم,رأس المال
11828,2020,الرابع,918.42,543.39,375.03,191.93,132.04,1.65,80,800
11828,2020,سنة,1534.34,912.38,621.96,336.07,280.03,3.5,,
11828,2021,الأول,773.63,498.17,275.46,168.53,168.87,2.11,80,800
11828,2021,الثاني,1017.79,711.86,305.93,134.39,110.15,1.38,80,800
11828,2021,الثالث,966.78,639.46,327.32,196.31,177.6,2.22,80,800
11828,2021,الرابع,1069.45,782.76,286.69,115.37,110.27,1.38,80,800
11828,2021,سنة,3827.65,2632.25,1195.4,614.6,566.89,7.09,,
11828,2022,الأول,1092.01,684.22,407.79,269.81,249.64,3.12,80,800
11828,2022,الثاني,1038.77,655.38,383.39,238.86,194.85,2.44,80,800
11828,2022,الثالث,1167.42,716.81,450.61,272.88,273.36,3.42,80,800
11828,2022,سنة,3298.2,2056.41,1241.79,781.55,717.85,8.98,,
14801,2021,الثالث,160.84,128.71,32.13,18.71,17.58,1.17,15,150
14801,2021,سنة,160.84,128.71,32.13,18.71,17.58,1.17,,
14801,2022,الثاني,238.25,196.91,41.34,33.03,30.72,2.05,15,150
14801,2022,الثالث,207.37,162.1,45.27,34.11,32.26,2.15,15,150
14801,2022,سنة,445.62,359.01,86.61,67.14,62.98,4.2,,
33,2005,الثاني,,,,,125.45,1,125,1250
33,2005,الثالث,,,,,76.98,0.62,125,1250
33,2005,الرابع,,,,,617.91,4.94,125,1250
33,2005,سنة,,,,,820.34,6.56,,
33,2006,الأول,,,,,130.67,1.05,125,1250
33,2006,الثاني,,,,,131.8,1.05,125,1250
33,2006,الثالث,,,,,104.46,0.84,125,1250
33,2006,الرابع,,,,,101.44,0.81,125,1250
33,2006,سنة,,,,,468.37,3.75,,
33,2007,الأول,,,,,121.1,0.97,125,1250
33,2007,الثاني,,,,,264.84,2.12,125,1250
33,2007,الثالث,,,,,103.43,0.83,125,1250
33,2007,الرابع,,,,,35.47,0.28,125,1250
33,2007,سنة,,,,,524.84,4.2,,
33,2008,الأول,,,,,23.63,0.19,125,1250
33,2008,الثاني,,,,,44.73,0.36,125,1250
33,2008,الثالث,,,,,33.5,0.27,125,1250
33,2008,الرابع,,,,,-155.48,-1.24,125,1250
33,2008,سنة,,,,,-53.62,-0.42,,
33,2009,الأول,,,,,25.97,0.21,125,1250
33,2009,الثاني,,,,,43.29,0.35,125,1250
33,2009,الثالث,,,,,125.58,1,125,1250
33,2009,الرابع,,,,,101.53,0.81,125,1250
33,2009,سنة,,,,,296.37,2.37,,
33,2010,الأول,,,,,105.81,0.85,125,1250
33,2010,الثاني,,,,,125.49,1,125,1250
33,2010,الثالث,,,,,163.83,1.31,125,1250
33,2010,الرابع,,,,,89.78,0.72,125,1250
33,2010,سنة,,,,,484.91,3.88,,
33,2011,الأول,,,,,112.39,0.9,125,1250
33,2011,الثاني,,,,,58.49,0.47,125,1250
33,2011,الثالث,,,,,76.15,0.61,125,1250
33,2011,الرابع,,,,,192.03,1.54,125,1250
33,2011,سنة,,,,,439.06,3.52,,
33,2012,الأول,,,,,52.72,0.42,125,1250
33,2012,الثاني,,,,,28.03,0.22,125,1250
33,2012,الثالث,,,,,189.1,1.51,125,1250
33,2012,الرابع,,,,,49.87,0.4,125,1250
33,2012,سنة,,,,,319.72,2.55,,
33,2013,الأول,,,,,-68.41,-0.55,125,1250
33,2013,الثاني,,,,,-2.23,-0.02,125,1250
33,2013,الثالث,,,,,13.47,0.11,125,1250
33,2013,الرابع,,,,,-533.77,-4.27,125,1250
33,2013,سنة,,,,,-590.94,-4.73,,
33,2014,الأول,,,,,32.84,0.26,125,1250
33,2014,الثاني,,,,,182.54,1.46,125,1250
33,2014,الثالث,,,,,195.37,1.56,125,1250
33,2014,الرابع,,,,,149.37,1.19,125,1250
33,2014,سنة,,,,,560.12,4.47,,
33,2015,الأول,,,,,87.79,0.7,125,1250
33,2015,الثاني,,,,,204.65,1.64,125,1250
33,2015,الثالث,,,,,216.62,1.73,125,1250
33,2015,الرابع,,,,,89.38,0.72,125,1250
33,2015,سنة,,,,,598.44,4.79,,
33,2016,الأول,,,,,47.21,0.38,125,1250
33,2016,الثاني,,,,,229.12,1.83,125,1250
33,2016,الثالث,,,,,259.56,2.08,125,1250
33,2016,الرابع,,,,,196.89,1.58,125,1250
33,2016,سنة,,,,,732.78,5.87,,
33,2017,الأول,,,,,142.61,1.14,125,1250
33,2017,الثاني,,,,,230.95,1.85,125,1250
33,2017,الثالث,,,,,141.51,1.13,125,1250
33,2017,الرابع,,,,,-715.74,-5.73,125,1250
33,2017,سنة,,,,,-200.67,-1.61,,
33,2018,الأول,,,,,27.08,0.22,125,1250
33,2018,الثاني,,,,,23.46,0.19,125,1250
33,2018,الثالث,,,,,-36.52,-0.29,125,1250
33,2018,الرابع,,,,,-293.35,-2.35,125,1250
33,2018,سنة,,,,,-279.33,-2.23,,
33,2019,الأول,,,,,29.04,0.23,125,1250
33,2019,الثاني,,,,,51.55,0.41,125,1250
33,2019,الثالث,,,,,92.97,0.74,125,1250
33,2019,الرابع,,,,,154.03,1.23,125,1250
33,2019,سنة,,,,,327.59,2.61,,
33,2020,الأول,,,,,66.85,0.53,125,1250
33,2020,الثاني,,,,,188.2,1.51,125,1250
33,2020,الثالث,,,,,94.53,0.76,125,1250
33,2020,الرابع,,,,,43.75,0.35,125,1250
33,2020,سنة,,,,,393.33,3.15,,
33,2021,الأول,,,,,59.14,0.47,125,1250
33,2021,الثاني,,,,,143.66,1.15,125,1250
33,2021,الثالث,,,,,64.37,0.51,125,1250
33,2021,الرابع,,,,,-0.61,0,125,1250
33,2021,سنة,,,,,266.56,2.13,,
33,2022,الأول,,,,,20.03,0.16,125,1250
33,2022,الثاني,,,,,186.73,1.49,125,1250
33,2022,الثالث,,,,,115.56,0.92,125,1250
33,2022,سنة,,,,,322.32,2.57,,
2352,2013,الرابع,,,,,,,55,550
2352,2013,سنة,,,,,,,,
2352,2014,الأول,,,,,-0.93,-0.02,55,550
2352,2014,الثاني,,,,,4.46,0.08,55,550
2352,2014,الثالث,,,,,5.24,0.1,55,550
2352,2014,الرابع,,,,,0.55,0.01,55,550
2352,2014,سنة,,,,,9.32,0.17,,
2352,2015,الأول,,,,,2.83,0.05,55,550
2352,2015,الثاني,,,,,4.96,0.09,55,550
2352,2015,الثالث,,,,,4.02,0.07,55,550
2352,2015,الرابع,,,,,5.05,0.09,55,550
2352,2015,سنة,,,,,16.86,0.3,,
2352,2016,الأول,,,,,5.44,0.1,55,550
2352,2016,الثاني,,,,,5.74,0.1,55,550
2352,2016,الثالث,,,,,5.97,0.11,55,550
2352,2016,الرابع,,,,,7.5,0.14,55,550
2352,2016,سنة,,,,,24.65,0.45,,
2352,2017,الأول,,,,,7.05,0.13,55,550
2352,2017,الثاني,,,,,8.13,0.15,55,550
2352,2017,الثالث,,,,,6.52,0.12,55,550
2352,2017,الرابع,,,,,8.48,0.15,55,550
2352,2017,سنة,,,,,30.18,0.55,,
2352,2018,الأول,,,,,7.12,0.13,55,550
2352,2018,الثاني,,,,,6.31,0.11,55,550
2352,2018,الثالث,,,,,7.45,0.14,55,550
2352,2018,الرابع,,,,,9.98,0.18,55,550
2352,2018,سنة,,,,,30.86,0.56,,
2352,2019,الأول,,,,,7.2,0.13,55,550
2352,2019,الثاني,,,,,9.82,0.18,55,550
2352,2019,الثالث,,,,,8.9,0.16,55,550
2352,2019,الرابع,,,,,10.79,0.2,55,550
2352,2019,سنة,,,,,36.71,0.67,,
2352,2020,الأول,,,,,12.99,0.24,55,550
2352,2020,الثاني,,,,,13.71,0.25,55,550
2352,2020,الثالث,,,,,7.67,0.14,55,550
2352,2020,الرابع,,,,,4.4,0.08,55,550
2352,2020,سنة,,,,,38.77,0.71,,
2352,2021,الأول,,,,,13.49,0.25,55,550
2352,2021,الثاني,,,,,1.81,0.03,55,550
2352,2021,الثالث,,,,,4.64,0.08,55,550
2352,2021,الرابع,,,,,1.49,0.03,55,550
2352,2021,سنة,,,,,21.43,0.39,,
2352,2022,الأول,,,,,9.07,0.16,55,550
2352,2022,الثاني,,,,,5.44,0.1,55,550
2352,2022,الثالث,,,,,9.86,0.18,55,550
2352,2022,سنة,,,,,24.37,0.44,,
970,2012,الأول,,,,,4.39,0.09,50,500
970,2012,الثاني,,,,,20.15,0.4,50,500
970,2012,الثالث,,,,,5.57,0.11,50,500
970,2012,الرابع,,,,,0.35,0.01,50,500
970,2012,سنة,,,,,30.46,0.61,,
970,2013,الأول,,,,,-14.03,-0.28,50,500
970,2013,الثاني,,,,,-7.81,-0.16,50,500
970,2013,الثالث,,,,,-7.34,-0.15,50,500
970,2013,الرابع,,,,,-12.65,-0.25,50,500
970,2013,سنة,,,,,-41.83,-0.84,,
970,2014,الأول,,,,,-11.73,-0.23,50,500
970,2014,الثاني,,,,,-9.06,-0.18,50,500
970,2014,الثالث,,,,,6.69,0.13,50,500
970,2014,الرابع,,,,,0.38,0.01,50,500
970,2014,سنة,,,,,-13.72,-0.27,,
970,2015,الأول,,,,,-13.45,-0.27,50,500
970,2015,الثاني,,,,,1.66,0.03,50,500
970,2015,الثالث,,,,,17.24,0.34,50,500
970,2015,الرابع,,,,,-16.01,-0.32,50,500
970,2015,سنة,,,,,-10.56,-0.22,,
970,2016,الأول,,,,,0.74,0.01,50,500
970,2016,الثاني,,,,,-131.5,-2.63,50,500
970,2016,الثالث,,,,,0,0,50,500
970,2016,الرابع,,,,,-25.41,-0.51,50,500
970,2016,سنة,,,,,-156.17,-3.13,,
970,2017,الأول,,,,,7.36,0.15,50,500
970,2017,الثاني,,,,,3.54,0.07,50,500
970,2017,الثالث,,,,,9.6,0.19,50,500
970,2017,الرابع,,,,,-37.53,-0.75,50,500
970,2017,سنة,,,,,-17.03,-0.34,,
970,2018,الأول,,,,,7.77,0.16,50,500
970,2018,الثاني,,,,,3.04,0.06,50,500
970,2018,الثالث,,,,,7.77,0.16,50,500
970,2018,الرابع,,,,,-15.96,-0.32,50,500
970,2018,سنة,,,,,2.62,0.06,,
970,2019,الأول,,,,,3.27,0.07,50,500
970,2019,الثاني,,,,,-14.46,-0.29,50,500
970,2019,الثالث,,,,,4.36,0.09,50,500
970,2019,الرابع,,,,,11.09,0.22,50,500
970,2019,سنة,,,,,4.26,0.09,,
970,2020,الأول,,,,,0.69,0.01,50,500
970,2020,الثاني,,,,,1.42,0.03,50,500
970,2020,الثالث,,,,,-2,-0.04,50,500
970,2020,الرابع,,,,,6.83,0.14,50,500
970,2020,سنة,,,,,6.94,0.14,,
970,2021,الأول,,,,,-2.54,-0.05,50,500
970,2021,الثاني,,,,,-11.84,-0.24,50,500
970,2021,الثالث,,,,,-36.67,-0.73,50,500
970,2021,الرابع,,,,,-34.61,-0.69,50,500
970,2021,سنة,,,,,-85.66,-1.71,,
970,2022,الأول,,,,,-24.25,-0.49,50,500
970,2022,الثاني,,,,,-7.19,-0.14,50,500
970,2022,الثالث,,,,,-1.17,-0.02,50,500
970,2022,سنة,,,,,-32.61,-0.65,,
1015,2008,الأول,,,,,3.79,0.04,105,1050
1015,2008,الثاني,,,,,2.31,0.02,105,1050
1015,2008,الثالث,,,,,3.3,0.03,105,1050
1015,2008,الرابع,,,,,-19.77,-0.19,105,1050
1015,2008,سنة,,,,,-10.37,-0.1,,
1015,2009,الأول,,,,,22.56,0.21,105,1050
1015,2009,الثاني,,,,,18.84,0.18,105,1050
1015,2009,الثالث,,,,,31.29,0.3,105,1050
1015,2009,الرابع,,,,,53.83,0.51,105,1050
1015,2009,سنة,,,,,126.52,1.2,,
1015,2010,الأول,,,,,31.5,0.3,105,1050
1015,2010,الثاني,,,,,48.2,0.46,105,1050
1015,2010,الثالث,,,,,45.07,0.43,105,1050
1015,2010,الرابع,,,,,78.96,0.75,105,1050
1015,2010,سنة,,,,,203.73,1.94,,
1015,2011,الأول,,,,,1.5,0.01,105,1050
1015,2011,الثاني,,,,,48.81,0.46,105,1050
1015,2011,الثالث,,,,,46.84,0.45,105,1050
1015,2011,الرابع,,,,,109.66,1.04,105,1050
1015,2011,سنة,,,,,206.81,1.96,,
1015,2012,الأول,,,,,41.77,0.4,105,1050
1015,2012,الثاني,,,,,-12.18,-0.12,105,1050
1015,2012,الثالث,,,,,25.25,0.24,105,1050
1015,2012,الرابع,,,,,115.36,1.1,105,1050
1015,2012,سنة,,,,,170.2,1.62,,
1015,2013,الأول,,,,,24,0.23,105,1050
1015,2013,الثاني,,,,,13.64,0.13,105,1050
1015,2013,الثالث,,,,,-0.6,-0.01,105,1050
1015,2013,الرابع,,,,,-234.23,-2.23,105,1050
1015,2013,سنة,,,,,-197.19,-1.88,,
1015,2014,الأول,,,,,44.09,0.42,105,1050
1015,2014,الثاني,,,,,45.6,0.43,105,1050
1015,2014,الثالث,,,,,33.41,0.32,105,1050
1015,2014,الرابع,,,,,63.35,0.6,105,1050
1015,2014,سنة,,,,,186.45,1.77,,
1015,2015,الأول,,,,,-54.4,-0.52,105,1050
1015,2015,الثاني,,,,,-136.4,-1.3,105,1050
1015,2015,الثالث,,,,,48.74,0.46,105,1050
1015,2015,الرابع,,,,,-127.2,-1.21,105,1050
1015,2015,سنة,,,,,-269.26,-2.57,,
1015,2016,الأول,,,,,9.49,0.09,105,1050
1015,2016,الثاني,,,,,-21.62,-0.21,105,1050
1015,2016,الثالث,,,,,51.83,0.49,105,1050
1015,2016,الرابع,,,,,8.94,0.09,105,1050
1015,2016,سنة,,,,,48.64,0.46,,
1015,2017,الأول,,,,,-94.86,-0.9,105,1050
1015,2017,الثاني,,,,,-440.01,-4.19,105,1050
1015,2017,الثالث,,,,,56.62,0.54,105,1050
1015,2017,الرابع,,,,,25.04,0.24,105,1050
1015,2017,سنة,,,,,-453.21,-4.31,,
1015,2018,الأول,,,,,-25.74,-0.25,105,1050
1015,2018,الثاني,,,,,-10.14,-0.1,105,1050
1015,2018,الثالث,,,,,-81.17,-0.77,105,1050
1015,2018,الرابع,,,,,-93.14,-0.89,105,1050
1015,2018,سنة,,,,,-210.19,-2.01,,
1015,2019,الأول,,,,,2.94,0.03,105,1050
1015,2019,الثاني,,,,,0.85,0.01,105,1050
1015,2019,الثالث,,,,,2.79,0.03,105,1050
1015,2019,الرابع,,,,,-3.45,-0.03,105,1050
1015,2019,سنة,,,,,3.13,0.04,,
1015,2020,الأول,,,,,4.23,0.04,105,1050
1015,2020,الثاني,,,,,22.99,0.22,105,1050
1015,2020,الثالث,,,,,3.58,0.03,105,1050
1015,2020,الرابع,,,,,6.07,0.06,105,1050
1015,2020,سنة,,,,,36.87,0.35,,
1015,2021,الأول,,,,,6.81,0.06,105,1050
1015,2021,الثاني,,,,,6.58,0.06,105,1050
1015,2021,الثالث,,,,,-25.63,-0.24,105,1050
1015,2021,الرابع,,,,,-128.84,-1.23,105,1050
1015,2021,سنة,,,,,-141.08,-1.35,,
1015,2022,الأول,,,,,-56.44,-0.54,105,1050
1015,2022,الثاني,,,,,-76.72,-0.73,105,1050
1015,2022,الثالث,,,,,-29.35,-0.28,105,1050
1015,2022,سنة,,,,,-162.51,-1.55,,
1013,2007,الرابع,,,,,,,60,600
1013,2007,سنة,,,,,,,,
1013,2008,الأول,,,,,-3.74,-0.06,60,600
1013,2008,الثاني,,,,,-5.84,-0.1,60,600
1013,2008,الثالث,,,,,-2.64,-0.04,60,600
1013,2008,الرابع,,,,,-21.23,-0.35,60,600
1013,2008,سنة,,,,,-33.45,-0.55,,
1013,2009,الأول,,,,,-3.47,-0.06,60,600
1013,2009,الثاني,,,,,-5.24,-0.09,60,600
1013,2009,الثالث,,,,,-3.35,-0.06,60,600
1013,2009,الرابع,,,,,-10.84,-0.18,60,600
1013,2009,سنة,,,,,-22.9,-0.39,,
1013,2010,الأول,,,,,-3.76,-0.06,60,600
1013,2010,الثاني,,,,,-2.5,-0.04,60,600
1013,2010,الثالث,,,,,-0.96,-0.02,60,600
1013,2010,الرابع,,,,,-2.91,-0.05,60,600
1013,2010,سنة,,,,,-10.13,-0.17,,
1013,2011,الأول,,,,,-3.45,-0.06,60,600
1013,2011,الثاني,,,,,1.5,0.02,60,600
1013,2011,الثالث,,,,,1.23,0.02,60,600
1013,2011,الرابع,,,,,2.02,0.03,60,600
1013,2011,سنة,,,,,1.3,0.01,,
1013,2012,الأول,,,,,2.07,0.03,60,600
1013,2012,الثاني,,,,,1.31,0.02,60,600
1013,2012,الثالث,,,,,1.86,0.03,60,600
1013,2012,الرابع,,,,,2.02,0.03,60,600
1013,2012,سنة,,,,,7.26,0.11,,
1013,2013,الأول,,,,,2.47,0.04,60,600
1013,2013,الثاني,,,,,2.95,0.05,60,600
1013,2013,الثالث,,,,,2.79,0.05,60,600
1013,2013,الرابع,,,,,0.56,0.01,60,600
1013,2013,سنة,,,,,8.77,0.15,,
1013,2014,الأول,,,,,-5.88,-0.1,60,600
1013,2014,الثاني,,,,,1.68,0.03,60,600
1013,2014,الثالث,,,,,6.1,0.1,60,600
1013,2014,الرابع,,,,,9.62,0.16,60,600
1013,2014,سنة,,,,,11.52,0.19,,
1013,2015,الأول,,,,,4.28,0.07,60,600
1013,2015,الثاني,,,,,4.57,0.08,60,600
1013,2015,الثالث,,,,,4.19,0.07,60,600
1013,2015,الرابع,,,,,5.55,0.09,60,600
1013,2015,سنة,,,,,18.59,0.31,,
1013,2016,الأول,,,,,5.28,0.09,60,600
1013,2016,الثاني,,,,,5.16,0.09,60,600
1013,2016,الثالث,,,,,4.91,0.08,60,600
1013,2016,الرابع,,,,,3.73,0.06,60,600
1013,2016,سنة,,,,,19.08,0.32,,
1013,2017,الأول,,,,,7.15,0.12,60,600
1013,2017,الثاني,,,,,6.02,0.1,60,600
1013,2017,الثالث,,,,,6.39,0.11,60,600
1013,2017,الرابع,,,,,7.77,0.13,60,600
1013,2017,سنة,,,,,27.33,0.46,,
1013,2018,الأول,,,,,8.08,0.13,60,600
1013,2018,الثاني,,,,,9.89,0.16,60,600
1013,2018,الثالث,,,,,7.85,0.13,60,600
1013,2018,الرابع,,,,,5.72,0.1,60,600
1013,2018,سنة,,,,,31.54,0.52,,
1013,2019,الأول,,,,,8.87,0.15,60,600
1013,2019,الثاني,,,,,4.9,0.08,60,600
1013,2019,الثالث,,,,,6.13,0.1,60,600
1013,2019,الرابع,,,,,11.84,0.2,60,600
1013,2019,سنة,,,,,31.74,0.53,,
1013,2020,الأول,,,,,-15.65,-0.26,60,600
1013,2020,الثاني,,,,,9.4,0.16,60,600
1013,2020,الثالث,,,,,-12.35,-0.21,60,600
1013,2020,الرابع,,,,,-8.75,-0.15,60,600
1013,2020,سنة,,,,,-27.35,-0.46,,
1013,2021,الأول,,,,,2.31,0.04,60,600
1013,2021,الثاني,,,,,1.28,0.02,60,600
1013,2021,الثالث,,,,,-3.32,-0.06,60,600
1013,2021,الرابع,,,,,5.35,0.09,60,600
1013,2021,سنة,,,,,5.62,0.09,,
1013,2022,الأول,,,,,0.8,0.01,60,600
1013,2022,الثاني,,,,,3.42,0.06,60,600
1013,2022,الثالث,,,,,7.48,0.12,60,600
1013,2022,سنة,,,,,11.7,0.19,,
823,2007,الرابع,,,,,-13.37,-1.34,10,100
823,2007,سنة,,,,,-13.37,-1.34,,
823,2008,الأول,,,,,11.59,1.16,10,100
823,2008,الثاني,,,,,0.67,0.07,10,100
823,2008,الثالث,,,,,-0.79,-0.08,10,100
823,2008,الرابع,,,,,-49.9,-4.99,10,100
823,2008,سنة,,,,,-38.43,-3.84,,
823,2009,الأول,,,,,1.6,0.16,10,100
823,2009,الثاني,,,,,3.59,0.36,10,100
823,2009,الثالث,,,,,4.8,0.48,10,100
823,2009,الرابع,,,,,1.77,0.18,10,100
823,2009,سنة,,,,,11.76,1.18,,
823,2010,الأول,,,,,-1.61,-0.16,10,100
823,2010,الثاني,,,,,0.76,0.08,10,100
823,2010,الثالث,,,,,3.98,0.4,10,100
823,2010,الرابع,,,,,3.46,0.35,10,100
823,2010,سنة,,,,,6.59,0.67,,
823,2011,الأول,,,,,4.25,0.43,10,100
823,2011,الثاني,,,,,0.01,0,10,100
823,2011,الثالث,,,,,-1.77,-0.18,10,100
823,2011,الرابع,,,,,-0.22,-0.02,10,100
823,2011,سنة,,,,,2.27,0.23,,
823,2012,الأول,,,,,-3.25,-0.33,10,100
823,2012,الثاني,,,,,-3.18,-0.32,10,100
823,2012,الثالث,,,,,0.22,0.02,10,100
823,2012,الرابع,,,,,-6.74,-0.67,10,100
823,2012,سنة,,,,,-12.95,-1.3,,
823,2013,الأول,,,,,-2.71,-0.27,10,100
823,2013,الثاني,,,,,-8.76,-0.88,10,100
823,2013,الثالث,,,,,-6.91,-0.69,10,100
823,2013,الرابع,,,,,-23.78,-2.38,10,100
823,2013,سنة,,,,,-42.16,-4.22,,
823,2014,الأول,,,,,0.6,0.06,10,100
823,2014,الثاني,,,,,3.14,0.31,10,100
823,2014,الثالث,,,,,0.46,0.05,10,100
823,2014,الرابع,,,,,-2.37,-0.24,10,100
823,2014,سنة,,,,,1.83,0.18,,
823,2015,الأول,,,,,2.26,0.23,10,100
823,2015,الثاني,,,,,1.69,0.17,10,100
823,2015,الثالث,,,,,1.14,0.11,10,100
823,2015,الرابع,,,,,-3.21,-0.32,10,100
823,2015,سنة,,,,,1.88,0.19,,
823,2016,الأول,,,,,1.25,0.12,10,100
823,2016,الثاني,,,,,1.78,0.18,10,100
823,2016,الثالث,,,,,7.49,0.75,10,100
823,2016,الرابع,,,,,10.79,1.08,10,100
823,2016,سنة,,,,,21.31,2.13,,
823,2017,الأول,,,,,12.93,1.29,10,100
823,2017,الثاني,,,,,14.91,1.49,10,100
823,2017,الثالث,,,,,20.78,2.08,10,100
823,2017,الرابع,,,,,10.58,1.06,10,100
823,2017,سنة,,,,,59.2,5.92,,
823,2018,الأول,,,,,5.79,0.58,10,100
823,2018,الثاني,,,,,7.53,0.75,10,100
823,2018,الثالث,,,,,4.33,0.43,10,100
823,2018,الرابع,,,,,-7.3,-0.73,10,100
823,2018,سنة,,,,,10.35,1.03,,
823,2019,الأول,,,,,-16.08,-1.61,10,100
823,2019,الثاني,,,,,-36.88,-3.69,10,100
823,2019,الثالث,,,,,-15.81,-1.58,10,100
823,2019,الرابع,,,,,8.66,0.87,10,100
823,2019,سنة,,,,,-60.11,-6.01,,
823,2020,الأول,,,,,-26.9,-2.69,10,100
823,2020,الثاني,,,,,31.2,3.12,10,100
823,2020,الثالث,,,,,1.68,0.17,10,100
823,2020,الرابع,,,,,0.95,0.09,10,100
823,2020,سنة,,,,,6.93,0.69,,
823,2021,الأول,,,,,-1.44,-0.14,10,100
823,2021,الثاني,,,,,-1.42,-0.14,10,100
823,2021,الثالث,,,,,-38.09,-3.81,10,100
823,2021,الرابع,,,,,-71.46,-7.15,10,100
823,2021,سنة,,,,,-112.41,-11.24,,
823,2022,الأول,,,,,-8.33,-0.83,10,100
823,2022,الثاني,,,,,-61.57,-6.16,10,100
823,2022,الثالث,,,,,6.06,0.61,10,100
823,2022,سنة,,,,,-63.84,-6.38,,
1012,2007,الرابع,,,,,-12.84,-0.2,64.64,646.4
1012,2007,سنة,,,,,-12.84,-0.2,,
1012,2008,الأول,,,,,-0.33,-0.01,64.64,646.4
1012,2008,الثاني,,,,,-1.24,-0.02,64.64,646.4
1012,2008,الثالث,,,,,-0.54,-0.01,64.64,646.4
1012,2008,الرابع,,,,,-16.86,-0.26,64.64,646.4
1012,2008,سنة,,,,,-18.97,-0.3,,
1012,2009,الأول,,,,,-3.34,-0.05,64.64,646.4
1012,2009,الثاني,,,,,-8.06,-0.12,64.64,646.4
1012,2009,الثالث,,,,,-3.32,-0.05,64.64,646.4
1012,2009,الرابع,,,,,-12.24,-0.19,64.64,646.4
1012,2009,سنة,,,,,-26.96,-0.41,,
1012,2010,الأول,,,,,-4.98,-0.08,64.64,646.4
1012,2010,الثاني,,,,,-2.65,-0.04,64.64,646.4
1012,2010,الثالث,,,,,0.55,0.01,64.64,646.4
1012,2010,الرابع,,,,,-1.84,-0.03,64.64,646.4
1012,2010,سنة,,,,,-8.92,-0.14,,
1012,2011,الأول,,,,,0.64,0.01,64.64,646.4
1012,2011,الثاني,,,,,-10.79,-0.17,64.64,646.4
1012,2011,الثالث,,,,,0.18,0,64.64,646.4
1012,2011,الرابع,,,,,12.58,0.19,64.64,646.4
1012,2011,سنة,,,,,2.61,0.03,,
1012,2012,الأول,,,,,1.98,0.03,64.64,646.4
1012,2012,الثاني,,,,,3.15,0.05,64.64,646.4
1012,2012,الثالث,,,,,3.82,0.06,64.64,646.4
1012,2012,الرابع,,,,,7.06,0.11,64.64,646.4
1012,2012,سنة,,,,,16.01,0.25,,
1012,2013,الأول,,,,,11.78,0.18,64.64,646.4
1012,2013,الثاني,,,,,-9.14,-0.14,64.64,646.4
1012,2013,الثالث,,,,,7.16,0.11,64.64,646.4
1012,2013,الرابع,,,,,11.77,0.18,64.64,646.4
1012,2013,سنة,,,,,21.57,0.33,,
1012,2014,الأول,,,,,-20.01,-0.31,64.64,646.4
1012,2014,الثاني,,,,,-9.51,-0.15,64.64,646.4
1012,2014,الثالث,,,,,40.91,0.63,64.64,646.4
1012,2014,الرابع,,,,,-15.08,-0.23,64.64,646.4
1012,2014,سنة,,,,,-3.69,-0.06,,
1012,2015,الأول,,,,,-9.97,-0.15,64.64,646.4
1012,2015,الثاني,,,,,-41.41,-0.64,64.64,646.4
1012,2015,الثالث,,,,,-19.57,-0.3,64.64,646.4
1012,2015,الرابع,,,,,10.69,0.17,64.64,646.4
1012,2015,سنة,,,,,-60.26,-0.92,,
1012,2016,الأول,,,,,18.41,0.28,64.64,646.4
1012,2016,الثاني,,,,,28.59,0.44,64.64,646.4
1012,2016,الثالث,,,,,37.99,0.59,64.64,646.4
1012,2016,الرابع,,,,,23.32,0.36,64.64,646.4
1012,2016,سنة,,,,,108.31,1.67,,
1012,2017,الأول,,,,,29.08,0.45,64.64,646.4
1012,2017,الثاني,,,,,32.24,0.5,64.64,646.4
1012,2017,الثالث,,,,,41.13,0.64,64.64,646.4
1012,2017,الرابع,,,,,30.06,0.47,64.64,646.4
1012,2017,سنة,,,,,132.51,2.06,,
1012,2018,الأول,,,,,34.76,0.54,64.64,646.4
1012,2018,الثاني,,,,,30.36,0.47,64.64,646.4
1012,2018,الثالث,,,,,18.6,0.29,64.64,646.4
1012,2018,الرابع,,,,,1.8,0.03,64.64,646.4
1012,2018,سنة,,,,,85.52,1.33,,
1012,2019,الأول,,,,,11.25,0.17,64.64,646.4
1012,2019,الثاني,,,,,-19.8,-0.31,64.64,646.4
1012,2019,الثالث,,,,,7.4,0.11,64.64,646.4
1012,2019,الرابع,,,,,20.66,0.32,64.64,646.4
1012,2019,سنة,,,,,19.51,0.29,,
1012,2020,الأول,,,,,-13.07,-0.2,64.64,646.4
1012,2020,الثاني,,,,,26.1,0.4,64.64,646.4
1012,2020,الثالث,,,,,14.19,0.22,64.64,646.4
1012,2020,الرابع,,,,,23.9,0.37,64.64,646.4
1012,2020,سنة,,,,,51.12,0.79,,
1012,2021,الأول,,,,,-27.61,-0.43,64.64,646.4
1012,2021,الثاني,,,,,6.89,0.11,64.64,646.4
1012,2021,الثالث,,,,,-36.87,-0.57,64.64,646.4
1012,2021,الرابع,,,,,-64.47,-1,64.64,646.4
1012,2021,سنة,,,,,-122.06,-1.89,,
1012,2022,الأول,,,,,-36.81,-0.57,64.64,646.4
1012,2022,الثاني,,,,,2.68,0.04,64.64,646.4
1012,2022,الثالث,,,,,-17.72,-0.27,64.64,646.4
1012,2022,سنة,,,,,-51.85,-0.8,,
879,2007,الرابع,,,,,-5.23,-0.08,63.85,638.5
